Wall time,Step,Value
1588498721.3920264,430,0.015155050903558731
1588498725.2339633,460,0.014437232166528702
1588498757.5672026,720,0.010973557829856873
1588498786.6942973,950,0.012999328784644604
1588498866.3725696,1590,0.012487581931054592
1588498877.6804743,1680,0.010069175623357296
1588498954.440074,2300,0.01805650256574154
1588498960.6244886,2350,0.014826573431491852
1588498986.688604,2560,0.016035033389925957
1588499009.2259007,2740,0.015172082930803299
1588499088.0716648,3090,0.013543638400733471
1588499090.6318655,3110,0.01014121063053608
1588499100.8860707,3190,0.017555968835949898
1588499229.4231021,4220,0.01390027441084385
1588499278.0188353,4610,0.017908550798892975
1588499295.3518195,4750,0.014651790261268616
1588499372.4835565,5370,0.016268331557512283
1588499406.444412,5640,0.017596181482076645
1588499426.7117786,5800,0.016554193571209908
1588499435.530397,5870,0.014430743642151356
1588499530.49792,6350,0.018779631704092026
1588499547.0103045,6480,0.020352071151137352
1588499564.7026677,6620,0.014342248439788818
1588499577.1493485,6720,0.01936042681336403
1588499630.7157257,7150,0.015475573018193245
1588499640.6609714,7230,0.013984065502882004
1588499702.1468105,7720,0.020906971767544746
1588499719.7115188,7860,0.02298758365213871
1588499741.3002563,8030,0.01821085996925831
1588499748.7633896,8090,0.017504213377833366
1588499783.583753,8370,0.014555154368281364
1588499955.6850603,9460,0.018459420651197433
1588499988.2963939,9720,0.020549487322568893
1588500030.254837,10060,0.015928635373711586
1588500041.35103,10150,0.016988446936011314
1588500106.680606,10670,0.016391761600971222
1588500154.2209032,11050,0.015375209972262383
1588500248.616424,11810,0.01774287223815918
1588500384.1428957,12620,0.014613939449191093
1588500452.123591,13170,0.020618265494704247
1588500455.8122733,13200,0.028233880177140236
1588500472.75846,13340,0.021984871476888657
1588500477.712469,13380,0.018658200278878212
1588500537.0381145,13860,0.01657063141465187
1588500545.7293735,13930,0.016888685524463654
1588500600.7812192,14370,0.018848197534680367
1588500637.8913548,14670,0.013952622190117836
1588500742.8433104,15240,0.017467273399233818
1588500779.1799777,15530,0.01846957951784134
1588500799.2428925,15690,0.01610170677304268
1588500819.1755707,15850,0.01583450473845005
1588500888.1224225,16410,0.016095273196697235
1588500950.8017364,16920,0.016011610627174377
1588500973.0007043,17100,0.01539184432476759
1588500984.0819888,17190,0.02263401821255684
1588501001.6491818,17330,0.014285029843449593
1588501004.1669083,17350,0.01782241091132164
1588501007.8548155,17380,0.02004663646221161
1588501062.757874,17820,0.01722142845392227
1588501176.4059072,18450,0.019535942003130913
1588501187.7086372,18540,0.020018739625811577
1588501203.8351147,18670,0.021183328703045845
1588501207.499257,18700,0.01772926189005375
1588501217.465339,18780,0.02240096405148506
1588501267.7849445,19180,0.01810435950756073
1588501289.5055153,19350,0.016233908012509346
1588501305.8312356,19480,0.014544674195349216
1588501373.5289214,20020,0.022358328104019165
1588501416.8214173,20370,0.01598947122693062
1588501467.3676875,20780,0.021258030086755753
1588501490.6910079,20970,0.018591955304145813
1588501638.3859944,21880,0.021472787484526634
1588501653.5849085,22000,0.019851382821798325
1588501668.6290777,22120,0.015414785593748093
1588501693.578283,22320,0.017583120614290237
1588501701.1844614,22380,0.01850094273686409
1588501725.9733858,22580,0.017208056524395943
1588501732.05053,22630,0.020525580272078514
1588501787.2295952,23080,0.019433273002505302
1588501801.9666202,23200,0.020249519497156143
1588501844.2001455,23550,0.019539818167686462
1588501886.5871508,23900,0.013716403394937515
1588501887.8607156,23910,0.016550421714782715
1588501976.6741264,24370,0.02009204588830471
1588501997.310148,24540,0.016983607783913612
1588501999.7237926,24560,0.018148254603147507
1588502005.6420105,24610,0.018629075959324837
1588502035.8288527,24860,0.02373678609728813
1588502037.0878966,24870,0.01721487194299698
1588502051.3497531,24990,0.018460290506482124
1588502057.3913226,25040,0.020758552476763725
1588502092.805251,25330,0.01638559065759182
1588502111.1828377,25480,0.016985587775707245
1588502118.576558,25540,0.018443381413817406
1588502279.0299132,26860,0.02095162495970726
1588502378.8134189,27410,0.015679901465773582
1588502395.7359447,27550,0.01622014492750168
1588502438.2839704,27900,0.01850232668220997
1588502568.1674545,28970,0.021596357226371765
1588502654.7374854,29680,0.02192685380578041
1588502741.9585812,30120,0.019973864778876305
1588502774.3185365,30390,0.015486763790249825
1588502777.9674556,30420,0.025375258177518845
1588502848.2847378,31000,0.019075345247983932
1588502923.543661,31620,0.018281541764736176
1588502966.34338,31970,0.016559066250920296
1588503008.3122213,32310,0.017272677272558212
1588503025.4115517,32450,0.022533804178237915
1588503027.8993986,32470,0.019457342103123665
1588503029.1478426,32480,0.017393961548805237
1588503132.9631574,33060,0.027732525020837784
1588503257.861877,34090,0.023956015706062317
1588503308.4125907,34500,0.019107574597001076
1588503347.1342983,34810,0.013790919445455074
1588503526.666782,36010,0.030077069997787476
1588503548.5872087,36190,0.020150139927864075
1588503551.0109732,36210,0.019000977277755737
1588503611.3601263,36710,0.020582713186740875
1588503679.2918515,37270,0.017060503363609314
1588503697.473663,37420,0.01642174832522869
1588503760.9570343,37940,0.02781297266483307
1588503786.628642,38150,0.02207496389746666
1588503795.1043038,38220,0.022869784384965897
1588503847.5439026,38650,0.016464417800307274
1588503959.204525,39290,0.01774117536842823
1588503992.8202968,39570,0.01694987714290619
1588504027.2008793,39850,0.026104208081960678
1588504091.0419888,40370,0.016291292384266853
1588504167.0469053,40990,0.019976194947957993
1588504180.5886319,41100,0.028666138648986816
1588504286.721702,41970,0.0175413079559803
1588504328.2616117,42030,0.020320720970630646
1588504359.4313278,42280,0.017180245369672775
1588504365.4383683,42330,0.022534962743520737
1588504404.176046,42640,0.017490245401859283
1588504454.9225774,43050,0.017547672614455223
1588504470.7516754,43180,0.018628273159265518
1588504473.2968225,43200,0.018575582653284073
1588504573.5789862,44010,0.02334553748369217
1588504687.5807755,44930,0.01496327668428421
1588504741.6245656,45100,0.02043117582798004
1588504768.516986,45310,0.022131972014904022
1588504892.7835898,46290,0.020156249403953552
1588504939.5100324,46650,0.021802790462970734
1588504944.7140405,46690,0.015949010848999023
1588504955.3267539,46770,0.017868846654891968
1588505051.1097767,47510,0.014000833965837955
1588505101.1025407,47890,0.016517160460352898
1588505154.5877473,48030,0.014831244945526123
1588505205.6457746,48410,0.024492982774972916
1588505221.2754352,48530,0.02062707394361496
1588505274.8291306,48950,0.02774617075920105
1588505363.1743426,49630,0.027171649038791656
1588505374.3163927,49720,0.024078821763396263
1588505378.1427066,49750,0.029416335746645927
1588505474.6098197,50510,0.023357991129159927
1588505477.1221738,50530,0.01933649182319641
1588505582.1974425,51070,0.0208040252327919
1588505617.3899431,51350,0.02048080414533615
1588505748.628798,52400,0.01853295974433422
1588505860.454336,53300,0.019502999261021614
1588505880.3887498,53460,0.023045610636472702
1588505897.8801062,53600,0.032360367476940155
1588506009.218766,54210,0.021849939599633217
1588506127.7665348,55160,0.0211334228515625
1588506130.2991102,55180,0.01996316760778427
1588506169.824237,55500,0.018410321325063705
1588506216.7114642,55880,0.01888316124677658
1588506312.6589038,56650,0.015777263790369034
1588506331.3255532,56800,0.021386869251728058
1588506421.4072149,57240,0.02683941274881363
1588506528.1891592,58090,0.01832639053463936
1588506549.276971,58260,0.020556319504976273
1588506552.910652,58290,0.021471180021762848
1588506595.3055246,58630,0.022938575595617294
1588506597.8841224,58650,0.03079865127801895
1588506606.512267,58720,0.018351607024669647
1588506652.3866937,59080,0.02177891880273819
1588506679.2954202,59290,0.020983124151825905
1588506709.6443362,59530,0.019179822877049446
1588506757.3607767,59910,0.023549163714051247
1588506816.9924603,60110,0.018244700506329536
1588506957.9813805,61220,0.018456818535923958
1588506970.7292798,61320,0.02982460707426071
1588507033.6110153,61820,0.02018703892827034
1588507057.279339,62010,0.02113036811351776
1588507073.454272,62140,0.019513601437211037
1588507081.1132815,62200,0.019320625811815262
1588507097.4389389,62330,0.021387979388237
1588507168.2933939,62900,0.023084737360477448
1588507230.6446505,63130,0.023103700950741768
1588507236.8651628,63180,0.014417245984077454
1588507267.249801,63420,0.018138818442821503
1588507311.2215476,63770,0.021512111648917198
1588507341.5052202,64010,0.024348672479391098
1588507462.8792617,64970,0.018883248791098595
1588507492.8855445,65210,0.027508780360221863
1588507560.6276104,65750,0.021368077024817467
1588507630.6885283,66040,0.0249798521399498
1588507698.7871387,66580,0.017544995993375778
1588507747.679703,66970,0.029388073831796646
1588507751.3867073,67000,0.018620509654283524
1588507766.275694,67120,0.02335769310593605
1588507806.0376356,67430,0.0262390598654747
1588507936.3773732,68470,0.018928971141576767
1588507946.3410742,68550,0.02745765820145607
1588507964.919489,68700,0.019811095669865608
1588508120.9206495,69670,0.021419215947389603
1588508153.299849,69930,0.019937552511692047
1588508180.9154232,70150,0.021598216146230698
1588508296.1772513,71070,0.01945110782980919
1588508306.1197104,71150,0.02473028004169464
1588508357.3429828,71560,0.016159888356924057
1588508469.1683733,72170,0.02107626013457775
1588508507.9044373,72480,0.019152458757162094
1588508588.6349003,73120,0.021496444940567017
1588508611.288799,73300,0.02326405793428421
1588508623.8092706,73400,0.01849784143269062
1588508625.0601418,73410,0.024640679359436035
1588508648.7015505,73600,0.025162512436509132
1588508677.816483,73830,0.024820566177368164
1588508702.0682387,74020,0.015456559136509895
1588508764.4855602,74510,0.017032768577337265
1588508777.2029562,74610,0.021753791719675064
1588508780.9683833,74640,0.023424766957759857
1588508800.098923,74790,0.022399935871362686
1588508876.5256526,75120,0.02220417931675911
1588508999.6695518,76100,0.0201105959713459
1588509043.0108774,76450,0.02036413922905922
1588509097.4709435,76880,0.019918376579880714
1588509104.9728565,76940,0.023090042173862457
1588509189.039148,77610,0.017220113426446915
1588509224.3739982,77890,0.026020342484116554
1588509271.4952202,77990,0.028959499672055244
1588509315.7183776,78340,0.019687891006469727
1588509401.1369138,79010,0.02417265623807907
1588509441.9997575,79330,0.025828074663877487
1588509517.4744713,79920,0.021315371617674828
1588509562.0526075,80270,0.018842531368136406
1588509576.0683374,80380,0.020049385726451874
1588509591.5868616,80500,0.023391449823975563
1588509613.0109565,80670,0.02201342210173607
1588509791.8563805,81810,0.04099295288324356
1588509836.39315,82160,0.02290271408855915
1588509843.9589229,82220,0.02718375250697136
1588509930.2746875,82910,0.030478214845061302
1588509985.5691366,83350,0.023146919906139374
1588510022.3903706,83640,0.02962864562869072
1588510028.6190224,83690,0.028753027319908142
1588510040.0393827,83780,0.020509622991085052
1588510188.7985713,84680,0.021536817774176598
1588510192.769935,84710,0.022793658077716827
1588510228.3554227,84990,0.025892004370689392
1588510240.8712025,85090,0.018896710127592087
1588510314.2977874,85670,0.01783538982272148
1588510359.3631966,86020,0.02923719398677349
1588510401.0950599,86350,0.024853769689798355
1588510402.3550901,86360,0.02549777925014496
1588510478.248497,86960,0.028177201747894287
1588510670.880743,88200,0.03232285752892494
1588510674.8216257,88230,0.020448533818125725
1588510746.0790336,88790,0.025793414562940598
1588510778.7193027,89050,0.023761671036481857
1588510782.4440587,89080,0.019549798220396042
1588510808.942802,89290,0.021910306066274643
1588510817.6523573,89360,0.02593107521533966
1588510890.3782766,89940,0.02294410765171051
1588510931.8991675,90000,0.02696492336690426
1588511002.5007076,90560,0.017356757074594498
1588511012.6280668,90640,0.023078180849552155
1588511219.4461486,92270,0.019495874643325806
1588511228.20851,92340,0.0276462584733963
1588511262.1831646,92610,0.02888164296746254
1588511367.3029885,93170,0.024243425577878952
1588511407.348933,93490,0.020514685660600662
1588511487.8357768,94130,0.026214828714728355
1588511491.5844817,94160,0.01871085911989212
1588511516.7279086,94360,0.025162458419799805
1588511525.4205837,94430,0.02267129346728325
1588511558.2596874,94690,0.036218591034412384
1588511647.2667875,95390,0.032914839684963226
1588511659.0705366,95480,0.02572786435484886
1588511667.6527765,95550,0.03141133859753609
1588511683.978093,95680,0.02455051988363266
1588511711.668046,95900,0.02149060368537903
1588511793.1931057,96280,0.02378924936056137
1588511830.8480153,96580,0.023587992414832115
1588511859.8269157,96810,0.019509222358465195
1588511883.062557,96990,0.019607283174991608
1588511971.3891635,97690,0.019384566694498062
1588512066.9430552,98440,0.027318984270095825
1588512117.546338,98840,0.024623094126582146
1588512182.8643122,99080,0.02153373882174492
1588512266.143231,99730,0.025401748716831207
1588512365.249494,100510,0.030224496498703957
1588512371.5620375,100560,0.02212480828166008
1588512375.2743592,100590,0.027265526354312897
1588512408.1128216,100850,0.02738572284579277
1588512513.3731585,101690,0.03556498885154724
1588512535.0082622,101860,0.02597646787762642
1588512658.442701,102570,0.03083181194961071
1588512683.656827,102770,0.02914290502667427
1588512692.3946896,102840,0.03171752765774727
1588512835.8548157,103970,0.027065202593803406
1588512839.8435216,104000,0.032609663903713226
1588512866.5933015,104210,0.027541719377040863
1588512942.166738,104800,0.03031839057803154
1588512955.2339451,104900,0.022630922496318817
1588512960.4578989,104940,0.0190000981092453
1588513031.6207786,105230,0.031090546399354935
1588513073.7142074,105560,0.02739260531961918
1588513140.7380118,106080,0.020400993525981903
1588513162.8525543,106250,0.01952182501554489
1588513180.9009366,106390,0.021236127242445946
1588513201.661783,106550,0.01990412175655365
1588513223.58377,106720,0.0222519151866436
1588513275.1401925,107120,0.020930234342813492
1588513333.8947945,107580,0.025649843737483025
1588513335.0873313,107590,0.023314598947763443
1588513362.857453,107810,0.026691235601902008
1588513371.9054554,107880,0.02856062352657318
1588513441.404722,108160,0.02080582082271576
1588513454.077944,108260,0.023836584761738777
1588513474.651716,108420,0.023540519177913666
1588513485.7365432,108510,0.027790337800979614
1588513503.1842768,108650,0.024958577007055283
1588513551.1356952,109030,0.02193227782845497
1588513554.7666552,109060,0.01895192638039589
1588513597.9045825,109400,0.022865455597639084
1588513602.9862385,109440,0.03804222494363785
1588513632.3481617,109670,0.01754075102508068
1588513640.0061786,109730,0.027865421026945114
1588513642.5545468,109750,0.022161874920129776
1588513694.1638792,110150,0.02337132766842842
1588513701.9818168,110210,0.01838473603129387
1588513718.5686686,110340,0.024468282237648964
1588513724.926095,110390,0.021962396800518036
1588513840.3188615,111030,0.023422639816999435
1588513865.2398806,111220,0.030249498784542084
1588513876.7208862,111310,0.02957911044359207
1588513934.2016234,111760,0.019146431237459183
1588513963.68968,111990,0.022320972755551338
1588513966.298079,112010,0.026751700788736343
1588513967.6101336,112020,0.023371059447526932
1588514043.5699522,112610,0.029071036726236343
1588514280.2420504,114200,0.023440755903720856
1588514348.0114765,114730,0.023837510496377945
1588514373.3758957,114930,0.0206565223634243
1588514412.7826378,115240,0.025219250470399857
1588514424.1562777,115330,0.019446544349193573
1588514445.6008596,115500,0.03396492451429367
1588514467.1590881,115670,0.0222020260989666
1588514506.972422,115980,0.023547597229480743
1588514572.57516,116490,0.019102443009614944
1588514602.3458738,116720,0.02641720324754715
1588514619.84633,116860,0.020035240799188614
1588514748.3011963,117600,0.027391009032726288
1588514893.1892064,118740,0.03275980055332184
1588515015.8928301,119700,0.02166198566555977
1588515022.3041747,119750,0.024828962981700897
1588515101.9876404,120110,0.028195001184940338
1588515141.3892353,120420,0.025353819131851196
1588515265.8724642,121390,0.0300179161131382
1588515299.8009493,121650,0.023131076246500015
1588515304.8794954,121690,0.020070279017090797
1588515325.0631733,121850,0.020724855363368988
1588515378.7448473,122270,0.0175553560256958
1588515459.8739173,122910,0.0275715421885252
1588515463.6078596,122940,0.019358303397893906
1588515518.362634,123100,0.03029210865497589
1588515641.8050766,124060,0.025474201887845993
1588515709.6270556,124590,0.023179206997156143
1588515829.3454223,125540,0.026376355439424515
1588516014.9425313,126720,0.023556068539619446
1588516050.7241335,127000,0.02242998406291008
1588516126.1661103,127590,0.03342597186565399
1588516146.9087234,127750,0.018050003796815872
1588516186.4645104,128060,0.027897609397768974
1588516277.7754555,128780,0.027301553636789322
1588516335.71377,128970,0.021445050835609436
1588516391.04427,129400,0.021622169762849808
1588516416.8129926,129600,0.026436682790517807
1588516490.689319,130180,0.02625633403658867
1588516512.3162458,130350,0.035351064056158066
1588516546.0369666,130620,0.044845834374427795
1588516572.9039056,130830,0.028835970908403397
1588516588.3645663,130950,0.020982185378670692
1588516607.7172616,131100,0.02870563231408596
1588516612.7159967,131140,0.021436620503664017
1588516634.432693,131310,0.022544344887137413
1588516680.380863,131670,0.02164924331009388
1588516765.375892,132070,0.02839002013206482
1588516807.3292181,132400,0.025457914918661118
1588516947.301536,133500,0.025689944624900818
1588517014.9948635,134030,0.020016927272081375
1588517020.2472062,134070,0.027075765654444695
1588517045.6680026,134270,0.024448251351714134
1588517107.980473,134760,0.01961386948823929
1588517179.0947876,135050,0.03382056578993797
1588517232.2292993,135470,0.0220608152449131
1588517297.0736496,135980,0.024275250732898712
1588517326.645555,136210,0.026753796264529228
1588517402.245669,136800,0.02950485795736313
1588517406.0916553,136830,0.02282712422311306
1588517489.5174897,137480,0.02540447562932968
1588517527.0398464,137770,0.027166124433279037
1588517605.4719172,138110,0.0326080322265625
1588517650.1887906,138460,0.02444799616932869
1588517679.2194276,138690,0.025102436542510986
1588517699.4848356,138850,0.03186327964067459
1588517766.9989216,139380,0.040268611162900925
1588517792.5400581,139580,0.031661078333854675
1588517808.8788497,139710,0.026436330750584602
1588517816.6368852,139770,0.021189358085393906
1588517844.7267325,139990,0.025364939123392105
1588517954.6778293,140810,0.025527335703372955
1588518170.3449006,142220,0.028424866497516632
1588518255.035594,142880,0.019784249365329742
1588518256.3391097,142890,0.03028816729784012
1588518264.000242,142950,0.02531004697084427
1588518275.63053,143040,0.03583246469497681
1588518297.2200449,143210,0.03394157439470291
1588518312.8259878,143330,0.023500774055719376
1588518320.258141,143390,0.02926945686340332
1588518430.1104195,143980,0.02947232499718666
1588518493.8158937,144480,0.027202147990465164
1588518553.1209514,144950,0.028980672359466553
1588518599.0350227,145310,0.028006695210933685
1588518629.4898334,145550,0.03506714850664139
1588518633.2446883,145580,0.02224881201982498
1588518728.9593823,146330,0.03259214758872986
1588518736.6359892,146390,0.02500949427485466
1588518774.5468798,146690,0.02502690628170967
1588518785.9495487,146780,0.02018110454082489
1588518791.0831988,146820,0.03380005434155464
1588518798.884515,146880,0.02416120655834675
1588518949.2701695,147800,0.02380330115556717
1588518950.5476863,147810,0.04447120428085327
1588518960.7607076,147890,0.020328938961029053
1588518965.9611475,147930,0.03162354603409767
1588518988.172676,148100,0.028771981596946716
1588519070.2280867,148740,0.0270015150308609
1588519094.5185115,148930,0.028653636574745178
1588519138.4563062,149270,0.021639559417963028
1588519169.4196517,149510,0.021037116646766663
