Wall time,Step,Value
1588321183.8946285,430,0.8899332284927368
1588321187.5063884,460,0.806476891040802
1588321218.978175,720,1.0042920112609863
1588321247.0150878,950,0.7236095666885376
1588321337.2143428,1680,0.749945342540741
1588321413.1097274,2300,0.7320520281791687
1588321419.3758433,2350,0.6768219470977783
1588321445.4602509,2560,0.7453504800796509
1588321467.3880477,2740,0.7186911106109619
1588321545.4945495,3090,0.5974669456481934
1588321548.0142453,3110,0.6149500608444214
1588321558.1413007,3190,0.5761541724205017
1588321750.9552784,4750,0.4775986969470978
1588321827.230101,5370,0.5915406942367554
1588321879.447065,5800,0.4422725439071655
1588321888.0525782,5870,0.5945696234703064
1588321980.672973,6350,0.4771571159362793
1588321997.1419184,6480,0.5819163918495178
1588322079.3285518,7150,0.48248082399368286
1588322089.0585258,7230,0.5679354071617126
1588322187.4842966,8030,0.5682801604270935
1588322194.9405484,8090,0.5422667860984802
1588322229.7688143,8370,0.5825839042663574
1588322430.3647661,9720,0.5942521691322327
1588322482.7248883,10150,0.5387045741081238
1588322546.1590927,10670,0.589512288570404
1588322592.460413,11050,0.5195279121398926
1588322684.7409,11810,0.4486263692378998
1588322818.1564476,12620,0.657274067401886
1588322886.1959107,13170,0.46033939719200134
1588322889.9899728,13200,0.6278259754180908
1588322907.3622038,13340,0.4324531555175781
1588322912.1387272,13380,0.6848069429397583
1588322970.8234842,13860,0.5724807381629944
1588322979.3753119,13930,0.41734054684638977
1588323033.3079407,14370,0.4790949523448944
1588323070.3974264,14670,0.5849816799163818
1588323211.8419993,15530,0.6409323811531067
1588323252.0357945,15850,0.6130871176719666
1588323385.4097645,16920,0.47198599576950073
1588323438.2750695,17350,0.6213082075119019
1588323441.9482045,17380,0.6061230897903442
1588323608.6396704,18450,0.5678468346595764
1588323650.3284776,18780,0.6048485636711121
1588323700.0499406,19180,0.47919148206710815
1588323736.9741406,19480,0.39317238330841064
1588323847.4046605,20370,0.6170825362205505
1588323921.504877,20970,0.7283331751823425
1588324069.9601007,21880,0.5314121842384338
1588324084.71192,22000,0.5345848798751831
1588324125.1576524,22320,0.5513833165168762
1588324163.455006,22630,0.5169348120689392
1588324219.6963553,23080,0.4836113750934601
1588324320.6652918,23900,0.593167245388031
1588324412.088782,24370,0.526793897151947
1588324433.0659223,24540,0.4935327470302582
1588324435.556384,24560,0.5993369817733765
1588324441.8097677,24610,0.6123512983322144
1588324473.221027,24860,0.4521634876728058
1588324474.455523,24870,0.461455374956131
1588324489.052421,24990,0.5001019239425659
1588324495.1884272,25040,0.534817636013031
1588324530.3466105,25330,0.5635916590690613
1588324719.4332495,26860,0.5732603669166565
1588324824.0655305,27410,0.5143114328384399
1588325107.4505653,29680,0.4248514771461487
1588325228.5331857,30390,0.470242977142334
1588325232.2104082,30420,0.5127167701721191
1588325377.971418,31620,0.39265817403793335
1588325462.9663188,32310,0.5520192980766296
1588325482.9897845,32470,0.5647569298744202
1588325484.1504872,32480,0.40535810589790344
1588325589.7371082,33060,0.4483043849468231
1588325808.2376685,34810,0.5540390610694885
1588326012.649223,36190,0.5068517327308655
1588326015.0632546,36210,0.6140245199203491
1588326076.7430992,36710,0.5544252991676331
1588326165.2866027,37420,0.5733957886695862
1588326254.911997,38150,0.4243276119232178
1588326263.8985846,38220,0.6125495433807373
1588326430.2650263,39290,0.509190022945404
1588326465.1398587,39570,0.5943117737770081
1588326563.931862,40370,0.5656629800796509
1588326644.338494,40990,0.4653482735157013
1588326768.105241,41970,0.526674211025238
1588326845.6283233,42330,0.4710746109485626
1588326950.2539907,43180,0.48070526123046875
1588327054.7465138,44010,0.5762700438499451
1588327169.879194,44930,0.5408932566642761
1588327223.4991987,45100,0.5238304734230042
1588327249.4999282,45310,0.5886598825454712
1588327420.2533448,46650,0.4780430495738983
1588327425.3736115,46690,0.5959367156028748
1588327435.9498408,46770,0.377270370721817
1588327577.9119477,47890,0.41342151165008545
1588327628.937967,48030,0.4589643180370331
1588327676.3488042,48410,0.4749985933303833
1588327744.5117655,48950,0.47694626450538635
1588327842.4580476,49720,0.4089811146259308
1588327940.3523622,50510,0.47961729764938354
1588327942.9681711,50530,0.6454240083694458
1588328039.1281993,51070,0.5228738784790039
1588328071.9192643,51350,0.46441665291786194
1588328314.925279,53460,0.4040345251560211
1588328330.9895794,53600,0.5339804291725159
1588328433.317808,54210,0.442937970161438
1588328582.85124,55500,0.5185022950172424
1588328731.634724,56800,0.5390496850013733
1588328813.9006698,57240,0.5239464640617371
1588328911.343895,58090,0.501923143863678
1588328975.660034,58650,0.42572808265686035
1588328983.852753,58720,0.42072996497154236
1588329024.9460373,59080,0.5112106800079346
1588329119.6653254,59910,0.48018866777420044
1588329311.8853724,61320,0.35786399245262146
1588329391.6276708,62010,0.5135415196418762
1588329413.620411,62200,0.4697217047214508
1588329494.777244,62900,0.5464374423027039
1588329552.680331,63130,0.4481038451194763
1588329626.7103949,63770,0.6151701211929321
1588329793.3616822,65210,0.51179438829422
1588329855.888758,65750,0.46034541726112366
1588329919.445177,66040,0.44825658202171326
1588330022.5001175,66970,0.3815370798110962
1588330025.8015747,67000,0.538695752620697
1588330039.303745,67120,0.4367826282978058
1588330199.1371174,68550,0.43477863073349
1588330356.7887013,69670,0.4617593288421631
1588330386.2896113,69930,0.588638961315155
1588330523.170916,71150,0.414811372756958
1588330569.545829,71560,0.5140858292579651
1588330776.4855533,73120,0.41487711668014526
1588330857.653063,73830,0.3856621980667114
1588330933.7094402,74510,0.4767765700817108
1588330944.9677753,74610,0.36443525552749634
1588330948.384988,74640,0.511500358581543
1588330965.3232288,74790,0.5482285022735596
1588331033.2410817,75120,0.5055182576179504
1588331238.5060472,76940,0.484549880027771
1588331345.8446438,77890,0.4712038040161133
1588331387.761451,77990,0.5922607779502869
1588331427.3565226,78340,0.4824196696281433
1588331606.4419594,79920,0.39031490683555603
1588331691.1088753,80670,0.44070959091186523
1588331850.5992675,81810,0.4856063723564148
1588331897.1069613,82220,0.5125202536582947
1588332057.3747187,83640,0.3487945795059204
1588332063.1624696,83690,0.47870126366615295
1588332073.2570977,83780,0.44879716634750366
1588332207.5428197,84710,0.43532001972198486
1588332239.3377032,84990,0.3164157569408417
1588332250.7330456,85090,0.46432191133499146
1588332356.258768,86020,0.37099140882492065
1588332395.1353977,86360,0.4627922773361206
1588332464.835885,86960,0.5166924595832825
1588332701.86967,88790,0.420457124710083
1588332734.349164,89080,0.4066876471042633
1588332757.8289065,89290,0.5036700367927551
1588332765.4718895,89360,0.5421717166900635
1588332830.3785334,89940,0.5491769313812256
1588332931.8096054,90560,0.5519878268241882
1588333163.5516284,92610,0.49429619312286377
1588333258.115749,93170,0.45050618052482605
1588333294.6593802,93490,0.4422179162502289
1588333392.3450913,94360,0.4510871469974518
1588333429.3747034,94690,0.4094226360321045
1588333526.044516,95550,0.37960284948349
1588333540.5985272,95680,0.4267379343509674
1588333673.9411926,96580,0.5284173488616943
1588333701.3821936,96810,0.4874330461025238
1588333722.2376409,96990,0.4863523542881012
1588333890.5682983,98440,0.5995094776153564
1588333993.4109912,99080,0.4482986629009247
1588334164.409259,100590,0.4602466821670532
1588334193.8808239,100850,0.4658978283405304
1588334441.338295,102770,0.5741637349128723
1588334449.2263653,102840,0.39620664715766907
1588334580.8281896,104000,0.48736798763275146
1588334670.727972,104800,0.4642326235771179
1588334749.955137,105230,0.5229586958885193
1588334847.123757,106080,0.5345172882080078
1588334882.2388184,106390,0.5408725738525391
1588334900.4518902,106550,0.5126224756240845
1588334965.9779902,107120,0.47274163365364075
1588335018.8279407,107580,0.3839554190635681
1588335019.9744854,107590,0.5202769041061401
1588335045.678108,107810,0.4734674096107483
1588335146.578014,108420,0.5377705097198486
1588335156.867027,108510,0.44773849844932556
1588335216.1316113,109030,0.45409226417541504
1588335219.5568998,109060,0.4194122552871704
1588335262.3729167,109440,0.4377138316631317
1588335288.5516024,109670,0.5072893500328064
1588335295.3982513,109730,0.5216890573501587
1588335297.6416466,109750,0.3883051872253418
1588335349.3865423,110210,0.5083774328231812
1588335473.3665042,111030,0.526638925075531
1588335494.943364,111220,0.45857688784599304
1588335505.2141867,111310,0.48433712124824524
1588335582.4442189,111990,0.4169398844242096
1588335584.673505,112010,0.5165872573852539
1588335652.6913586,112610,0.5016990303993225
1588335862.8844717,114200,0.37620532512664795
1588335923.5814662,114730,0.3543352782726288
1588335946.4732668,114930,0.3956787884235382
1588335981.7735689,115240,0.517536461353302
1588335991.8658392,115330,0.45288029313087463
1588336030.7173676,115670,0.4370391368865967
1588336123.97253,116490,0.5079877376556396
1588336166.3415685,116860,0.4932086169719696
1588336282.3067787,117600,0.5391606092453003
1588336411.4996772,118740,0.37371018528938293
1588336520.3780649,119700,0.43391990661621094
1588336526.0348206,119750,0.5132060647010803
